icd_idx	icd	Case	Name	num_chromosomes	total_count	icd_category	icd_number	ukbb_field_id	TableID	FieldID	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link	Autoimmune	feelings	brain_measurements	acceleration_measurements	cancer	food_intake	immune_cell_measurements	urine_biomarkers	eye_measurements	eye_condition	intelligence	body_size	lung_function	physical_ability	vital_sign
1777	INI25491	6302	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(right)	22	707316	INI	25491	25491	9797	25491	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract anterior thalamic radiation (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right anterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25491		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1778	INI25492	6302	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(left)	22	707316	INI	25492	25492	9797	25492	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract cingulate gyrus part of cingulum (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left cingulate gyrus part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25492		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1779	INI25493	6302	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(right)	22	707316	INI	25493	25493	9797	25493	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract cingulate gyrus part of cingulum (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right cingulate gyrus part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25493		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1780	INI25494	6302	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(left)	22	707316	INI	25494	25494	9797	25494	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract parahippocampal part of cingulum (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left parahippocampal part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25494		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1781	INI25495	6302	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(right)	22	707316	INI	25495	25495	9797	25495	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract parahippocampal part of cingulum (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right parahippocampal part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25495		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1782	INI25496	6302	Weighted-mean_FA_in_tract_corticospinal_tract_(left)	22	707316	INI	25496	25496	9797	25496	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract corticospinal tract (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left corticospinal tract (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25496		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1783	INI25497	6302	Weighted-mean_FA_in_tract_corticospinal_tract_(right)	22	707316	INI	25497	25497	9797	25497	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract corticospinal tract (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right corticospinal tract (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25497		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1784	INI25498	6302	Weighted-mean_FA_in_tract_forceps_major	22	707316	INI	25498	25498	9797	25498	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract forceps major	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract forceps major (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25498		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1785	INI25499	6302	Weighted-mean_FA_in_tract_forceps_minor	22	707316	INI	25499	25499	9797	25499	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract forceps minor	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract forceps minor (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25499		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
2024	INI25500	6302	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(left)	22	707316	INI	25500	25500	9797	25500	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract inferior fronto-occipital fasciculus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left inferior fronto-occipital fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25500		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
2026	INI25501	6302	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(right)	22	707316	INI	25501	25501	9797	25501	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract inferior fronto-occipital fasciculus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right inferior fronto-occipital fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25501		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
2028	INI25502	6302	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(left)	22	707316	INI	25502	25502	9797	25502	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract inferior longitudinal fasciculus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left inferior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25502		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
2019	INI25503	6302	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(right)	22	707316	INI	25503	25503	9797	25503	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract inferior longitudinal fasciculus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right inferior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25503		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
2034	INI25504	6302	Weighted-mean_FA_in_tract_middle_cerebellar_peduncle	22	707316	INI	25504	25504	9797	25504	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract middle cerebellar peduncle	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract middle cerebellar peduncle (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25504		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1514	INI25505	6302	Weighted-mean_FA_in_tract_medial_lemniscus_(left)	22	707316	INI	25505	25505	9797	25505	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract medial lemniscus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left medial lemniscus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25505		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
2032	INI25506	6302	Weighted-mean_FA_in_tract_medial_lemniscus_(right)	22	707316	INI	25506	25506	9797	25506	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract medial lemniscus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right medial lemniscus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25506		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
2033	INI25507	6302	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(left)	22	707316	INI	25507	25507	9797	25507	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract posterior thalamic radiation (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left posterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25507		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
515	INI25508	6302	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(right)	22	707316	INI	25508	25508	9797	25508	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract posterior thalamic radiation (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right posterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25508		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
3692	INI25509	6302	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(left)	22	707316	INI	25509	25509	9797	25509	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract superior longitudinal fasciculus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left superior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25509		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
524	INI25510	6302	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(right)	22	707316	INI	25510	25510	9797	25510	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract superior longitudinal fasciculus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right superior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25510		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
970	INI25511	6302	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(left)	22	707316	INI	25511	25511	9797	25511	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract superior thalamic radiation (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left superior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25511		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
978	INI25512	6302	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(right)	22	707316	INI	25512	25512	9797	25512	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract superior thalamic radiation (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right superior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25512		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
976	INI25513	6302	Weighted-mean_FA_in_tract_uncinate_fasciculus_(left)	22	707316	INI	25513	25513	9797	25513	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract uncinate fasciculus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract left uncinate fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25513		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1801	INI25514	6302	Weighted-mean_FA_in_tract_uncinate_fasciculus_(right)	22	707316	INI	25514	25514	9797	25514	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean FA in tract uncinate fasciculus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean FA (fractional anisotropy) in tract right uncinate fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25514		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
519	INI25515	6302	Weighted-mean_MD_in_tract_acoustic_radiation_(left)	22	707316	INI	25515	25515	9797	25515	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract acoustic radiation (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left acoustic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25515		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
522	INI25516	6302	Weighted-mean_MD_in_tract_acoustic_radiation_(right)	22	707316	INI	25516	25516	9797	25516	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract acoustic radiation (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right acoustic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25516		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
521	INI25517	6302	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(left)	22	707316	INI	25517	25517	9797	25517	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract anterior thalamic radiation (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left anterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25517		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
988	INI25518	6302	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(right)	22	707316	INI	25518	25518	9797	25518	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract anterior thalamic radiation (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right anterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25518		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1508	INI25519	6302	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(left)	22	707316	INI	25519	25519	9797	25519	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract cingulate gyrus part of cingulum (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left cingulate gyrus part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25519		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
695	INI25520	6302	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(right)	22	707316	INI	25520	25520	9797	25520	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract cingulate gyrus part of cingulum (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right cingulate gyrus part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25520		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1799	INI25521	6302	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(left)	22	707316	INI	25521	25521	9797	25521	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract parahippocampal part of cingulum (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left parahippocampal part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25521		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
697	INI25522	6302	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(right)	22	707316	INI	25522	25522	9797	25522	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract parahippocampal part of cingulum (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right parahippocampal part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25522		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
698	INI25523	6302	Weighted-mean_MD_in_tract_corticospinal_tract_(left)	22	707316	INI	25523	25523	9797	25523	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract corticospinal tract (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left corticospinal tract (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25523		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
691	INI25524	6302	Weighted-mean_MD_in_tract_corticospinal_tract_(right)	22	707316	INI	25524	25524	9797	25524	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract corticospinal tract (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right corticospinal tract (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25524		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
692	INI25525	6302	Weighted-mean_MD_in_tract_forceps_major	22	707316	INI	25525	25525	9797	25525	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract forceps major	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract forceps major (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25525		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
693	INI25526	6302	Weighted-mean_MD_in_tract_forceps_minor	22	707316	INI	25526	25526	9797	25526	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract forceps minor	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract forceps minor (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25526		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
694	INI25527	6302	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(left)	22	707316	INI	25527	25527	9797	25527	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract inferior fronto-occipital fasciculus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left inferior fronto-occipital fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25527		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1772	INI25528	6302	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(right)	22	707316	INI	25528	25528	9797	25528	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract inferior fronto-occipital fasciculus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right inferior fronto-occipital fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25528		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
2277	INI25529	6302	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(left)	22	707316	INI	25529	25529	9797	25529	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract inferior longitudinal fasciculus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left inferior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25529		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1005	INI25530	6302	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(right)	22	707316	INI	25530	25530	9797	25530	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract inferior longitudinal fasciculus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right inferior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25530		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1004	INI25531	6302	Weighted-mean_MD_in_tract_middle_cerebellar_peduncle	22	707316	INI	25531	25531	9797	25531	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract middle cerebellar peduncle	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract middle cerebellar peduncle (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25531		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
979	INI25532	6302	Weighted-mean_MD_in_tract_medial_lemniscus_(left)	22	707316	INI	25532	25532	9797	25532	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract medial lemniscus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left medial lemniscus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25532		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1002	INI25533	6302	Weighted-mean_MD_in_tract_medial_lemniscus_(right)	22	707316	INI	25533	25533	9797	25533	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract medial lemniscus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right medial lemniscus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25533		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1001	INI25534	6302	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(left)	22	707316	INI	25534	25534	9797	25534	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract posterior thalamic radiation (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left posterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25534		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1000	INI25535	6302	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(right)	22	707316	INI	25535	25535	9797	25535	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract posterior thalamic radiation (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right posterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25535		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
999	INI25536	6302	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(left)	22	707316	INI	25536	25536	9797	25536	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract superior longitudinal fasciculus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left superior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25536		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
998	INI25537	6302	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(right)	22	707316	INI	25537	25537	9797	25537	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract superior longitudinal fasciculus (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right superior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25537		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1809	INI25538	6302	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(left)	22	707316	INI	25538	25538	9797	25538	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract superior thalamic radiation (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left superior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25538		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
996	INI25539	6302	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(right)	22	707316	INI	25539	25539	9797	25539	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract superior thalamic radiation (right)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract right superior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25539		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
1180	INI25540	6302	Weighted-mean_MD_in_tract_uncinate_fasciculus_(left)	22	707316	INI	25540	25540	9797	25540	100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	Weighted-mean MD in tract uncinate fasciculus (left)	8839	8839	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean MD (mean diffusivity) in tract left uncinate fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25540		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE							
