GBE_ID	ALL_ID	BETA	SE	Z_STAT	P	AIC	LOCUS	BY_ADJ_P
HC386	dosage.scale(gcounts)	0.0308007249767275	0.0227135824048647	1.3560487477365402	0.175083658339781	25395.7432635565	DRB4	1.0
HC386	dosage.scale(gcounts)	-0.0205059846045434	0.0221342626295589	-0.926436310426668	0.35421928137627706	25396.678645275897	DRB3	1.0
HC386	dosage.scale(gcounts)	0.0171742380681037	0.0212825335260032	0.806963985143973	0.4196872328183401	25397.7416342683	DRB1	1.0
HC386	dosage.scale(gcounts)	0.0010683529275730302	0.0220447852340267	0.0484628412675119	0.961347377999253	25397.023673711297	DQB1	1.0
HC386	dosage.scale(gcounts)	0.00276821508540849	0.0217883569718393	0.12705019882804	0.898900667513937	25398.5320549053	DQA1	1.0
HC386	dosage.scale(gcounts)	0.0263578884863345	0.0222556644644012	1.18432269359987	0.23628534888486802	25397.1768440785	DPB1	1.0
HC386	dosage.scale(gcounts)	0.007665864102330279	0.022111179462663996	0.346696299728133	0.728819490397412	25397.6895498892	DPA1	1.0
HC390	dosage.scale(gcounts)	0.00499761281281657	0.0426209521966269	0.11725718350356501	0.906656253518135	8144.899157741329	A	1.0
HC390	dosage.scale(gcounts)	0.0701366937657218	0.0380951813683925	1.8410909528813602	0.0656082312507706	8143.08539270442	B	1.0
HC390	dosage.scale(gcounts)	0.0310939816776125	0.0408616662896743	0.760957261438699	0.44668259499618396	8144.93453015549	C	1.0
HC390	dosage.scale(gcounts)	-0.0260077150984866	0.0424878698575795	-0.6121209461821729	0.540457740067258	8142.0988043280595	DRB5	1.0
HC390	dosage.scale(gcounts)	-0.0133633229500376	0.0443803284150538	-0.301109149645336	0.7633312642158679	8144.99939133865	DRB4	1.0
HC390	dosage.scale(gcounts)	0.0265707782845869	0.0430374980576884	0.617386685651913	0.5369797019083801	8145.87777234698	DRB3	1.0
HC390	dosage.scale(gcounts)	0.0121371748755343	0.041861152380922	0.28993886181369705	0.771863010511028	8146.092712526959	DRB1	1.0
HC390	dosage.scale(gcounts)	0.0629762247898668	0.040052155673239	1.57235543833523	0.115868142679164	8143.577157510391	DQB1	1.0
HC390	dosage.scale(gcounts)	0.034309276061383995	0.0414718300708571	0.8272911034493672	0.408072085075936	8145.36105209734	DQA1	1.0
HC390	dosage.scale(gcounts)	-0.000842313622899626	0.044342076076285	-0.0189958093403324	0.984844448469695	8146.200564465491	DPB1	1.0
HC390	dosage.scale(gcounts)	-0.0210741278989918	0.0425815749109779	-0.4949118942418139	0.620662314341718	8145.89371673297	DPA1	1.0
HC392	dosage.scale(gcounts)	0.027501097868744	0.0198389600939009	1.3862167038280702	0.16568074243216	28661.4923366111	A	1.0
HC392	dosage.scale(gcounts)	0.0126580091540217	0.0198616123100445	0.637310252381687	0.523922774154429	28661.3991313669	B	1.0
HC392	dosage.scale(gcounts)	0.0041925148943761	0.0201823744222679	0.20773149911193603	0.835438621401331	28660.609492556698	C	1.0
HC392	dosage.scale(gcounts)	0.0249131227381939	0.0209914915531357	1.18682003492374	0.23529861439364702	28663.2682279723	DRB5	1.0
HC392	dosage.scale(gcounts)	-0.0246901771346691	0.0211985992183661	-1.16470795453683	0.24413722802404103	28662.0775232456	DRB4	1.0
HC392	dosage.scale(gcounts)	-0.0161586078912666	0.0206751576731334	-0.7815470211510941	0.434480832496639	28663.6553274129	DRB3	1.0
HC392	dosage.scale(gcounts)	-0.0285710997643357	0.0212362350233026	-1.34539383902017	0.178498083801683	28662.7724256232	DRB1	1.0
HC392	dosage.scale(gcounts)	-0.010155360066340999	0.0207640598095287	-0.48908354914681107	0.6247825476721371	28664.6055428971	DQB1	1.0
HC392	dosage.scale(gcounts)	-0.0184193508015763	0.0207349327207261	-0.8883245993446008	0.3743661711268621	28664.124776340097	DQA1	1.0
HC392	dosage.scale(gcounts)	-0.0018604159831575899	0.0210560296823056	-0.0883554977470891	0.9295941305597479	28663.4247470511	DPB1	1.0
HC392	dosage.scale(gcounts)	-0.0127461874698052	0.0204756094487272	-0.622505889347167	0.533609272442857	28664.17079193	DPA1	1.0
HC395	dosage.scale(gcounts)	-0.00392802149401906	0.021669354808764998	-0.181270809799571	0.856155016853107	25961.292383743	A	1.0
HC395	dosage.scale(gcounts)	0.0232288131733991	0.0207778121782472	1.11796241943692	0.263583044101158	25960.844302600097	B	1.0
HC395	dosage.scale(gcounts)	0.0275786954226892	0.020729152952786	1.33043040810708	0.183376501268318	25959.029956417202	C	1.0
HC395	dosage.scale(gcounts)	-0.0255663431798147	0.0215797506195639	-1.1847376566361498	0.23612118877529997	25960.5731685406	DRB5	1.0
HC395	dosage.scale(gcounts)	-0.0332440058884779	0.0222388304265896	-1.49486305038461	0.134950187185328	25958.9591775539	DRB4	1.0
HC395	dosage.scale(gcounts)	0.0346095644302361	0.0217845325036225	1.5887219257278502	0.112123186570349	25959.450824698702	DRB3	1.0
HC395	dosage.scale(gcounts)	0.0259328764096016	0.0208957029024957	1.2410626496084098	0.21458260600718398	25960.537035123198	DRB1	1.0
HC395	dosage.scale(gcounts)	0.0175600230241115	0.0212214839245151	0.8274644264544609	0.407973876985517	25960.9127432055	DQB1	1.0
HC395	dosage.scale(gcounts)	0.00607220471059055	0.0213926282467786	0.28384566125038596	0.776528660373466	25959.0598450675	DQA1	1.0
HC395	dosage.scale(gcounts)	-0.009973967687264591	0.0225352807805939	-0.44259345088141205	0.658059822671977	25961.8133351364	DPB1	1.0
HC395	dosage.scale(gcounts)	-0.008868139271845859	0.0216669908189276	-0.409292612248625	0.682324936469515	25959.9576549158	DPA1	1.0
HC396	dosage.scale(gcounts)	0.000656697967845445	0.0187621050596287	0.0350012946712729	0.9720787085088051	33145.9666591456	A	1.0
HC396	dosage.scale(gcounts)	0.0192157314861582	0.0182133831313967	1.05503361717756	0.291409950164125	33144.4635320029	B	1.0
HC396	dosage.scale(gcounts)	0.0222025285140218	0.0182441011157754	1.2169702619562701	0.22361553063398898	33140.0880444901	C	1.0
HC396	dosage.scale(gcounts)	0.0302360977469293	0.0193534737909336	1.56230855884352	0.11821531670955801	33143.0028499737	DRB5	1.0
HC396	dosage.scale(gcounts)	0.0211206986302154	0.0194446823234486	1.0861940698689498	0.277393140363663	33144.7980335079	DRB4	1.0
HC396	dosage.scale(gcounts)	0.00187325644626065	0.0189581881187568	0.0988098880824634	0.9212892173630358	33145.9815170043	DRB3	1.0
HC396	dosage.scale(gcounts)	0.0497583432988795	0.0176777184423474	2.81474916919607	0.00488153186037587	33137.225189667995	DRB1	1.0
HC396	dosage.scale(gcounts)	0.0612288900053909	0.0176201201817694	3.4749416788167595	0.000510964427444205	33134.2855284413	DQB1	0.1988574417099362
HC396	dosage.scale(gcounts)	0.0419197317379684	0.0181556586943929	2.30890723622794	0.0209487293617171	33140.1620647035	DQA1	1.0
HC396	dosage.scale(gcounts)	-0.00697150206757006	0.019500512427637003	-0.35750353194256296	0.7207148825635891	33145.5838261934	DPB1	1.0
HC396	dosage.scale(gcounts)	-0.0240407727073966	0.0187310072203486	-1.28347463778027	0.19932583955760003	33143.5696887905	DPA1	1.0
HC398	dosage.scale(gcounts)	-0.0346698804722441	0.0285329176477974	-1.2150836062473402	0.22433420549155203	17399.2648579392	A	1.0
HC398	dosage.scale(gcounts)	-0.000759808569466649	0.0276662487259961	-0.027463375211858997	0.978090151168565	17400.7606941718	B	1.0
HC398	dosage.scale(gcounts)	-0.0160201881195199	0.0282051811923984	-0.5679874208302359	0.5700435094875439	17398.4460469028	C	1.0
HC398	dosage.scale(gcounts)	-0.013156342343678002	0.027802937345897998	-0.473199726345426	0.636070692991436	17400.0912813078	DRB5	1.0
HC398	dosage.scale(gcounts)	0.032024324547229	0.0285175015631454	1.12297090529893	0.261449851375079	17399.4492303173	DRB4	1.0
HC398	dosage.scale(gcounts)	0.0190171250829544	0.0277985051721198	0.684106032508087	0.493908212847191	17400.274607665	DRB3	1.0
HC398	dosage.scale(gcounts)	0.0187837205417343	0.0270882999573318	0.693425595970272	0.488042503852043	17400.0238360197	DRB1	1.0
HC398	dosage.scale(gcounts)	-0.0135949916894862	0.027965674665009998	-0.486131368269686	0.6268740278434761	17398.036646773202	DQB1	1.0
HC398	dosage.scale(gcounts)	0.0254990475150145	0.0268851321841421	0.9484441936296271	0.34290337019315803	17398.2851764756	DQA1	1.0
HC398	dosage.scale(gcounts)	0.005206959714984621	0.0287816303776349	0.180912604555951	0.8564361751000791	17399.6041682352	DPB1	1.0
HC398	dosage.scale(gcounts)	-0.0023893197522852397	0.027627624550715	-0.0864829963176621	0.9310824723976341	17398.9958987528	DPA1	1.0
HC400	dosage.scale(gcounts)	-0.000190127058020416	0.0178049775950837	-0.0106783093101399	0.9914801037816291	34745.5446366028	A	1.0
HC400	dosage.scale(gcounts)	0.0321006704739166	0.0169646811759437	1.89220593897373	0.0584635473925173	34740.6857086145	B	1.0
HC400	dosage.scale(gcounts)	0.0212658459902322	0.0172837739462874	1.2303936661240702	0.21854972405693	34742.139651807	C	1.0
HC400	dosage.scale(gcounts)	0.000624583615870519	0.0180442062090543	0.0346140810315675	0.972387473189259	34745.6921317242	DRB5	1.0
HC400	dosage.scale(gcounts)	-0.0171002459822611	0.0184309151674597	-0.927802327062525	0.35351011671822397	34744.817353409904	DRB4	1.0
HC400	dosage.scale(gcounts)	-0.0378301554559346	0.0180116769580072	-2.10031278842789	0.0357013350411551	34740.9956087236	DRB3	1.0
HC400	dosage.scale(gcounts)	-0.0210206919386281	0.0183440631999258	-1.14591253363721	0.251831344673543	34744.3450565581	DRB1	1.0
HC400	dosage.scale(gcounts)	-0.0170272039811001	0.0181159844958603	-0.939899456471221	0.347269136172292	34740.8020214419	DQB1	1.0
HC400	dosage.scale(gcounts)	-0.0142210959244577	0.0180567037121983	-0.787579845752832	0.43094250732555894	34744.2480076608	DQA1	1.0
HC400	dosage.scale(gcounts)	-0.0273051967388843	0.0188587799710441	-1.44787715752604	0.14765140905694799	34742.4547890268	DPB1	1.0
HC400	dosage.scale(gcounts)	-0.0065266095390879705	0.0179180112498415	-0.36424854567192705	0.7156724189945101	34743.2810987585	DPA1	1.0
HC401	dosage.scale(gcounts)	-0.009827613087846791	0.00971997960125677	-1.01107342720926	0.31198128748985804	97838.2551810142	A	1.0
HC401	dosage.scale(gcounts)	0.0016762987304908801	0.00960174917697359	0.17458264109948698	0.861407589489129	97839.2408907493	B	1.0
HC401	dosage.scale(gcounts)	-0.0059900787749132605	0.009676111424224159	-0.619058474245872	0.535877838158785	97838.7385699875	C	1.0
HC401	dosage.scale(gcounts)	-0.009171740854663959	0.00974329672192464	-0.9413385547445601	0.34653139092037	97838.1722020789	DRB5	1.0
HC401	dosage.scale(gcounts)	0.007319546204236759	0.00996406646686255	0.7345942772039251	0.462586624336558	97837.9477231893	DRB4	1.0
HC401	dosage.scale(gcounts)	-0.00369698056723854	0.00974932185665991	-0.379203868904285	0.7045364787812249	97836.2399098181	DRB3	1.0
HC401	dosage.scale(gcounts)	0.0117992217891713	0.00952878537325406	1.2382713354306398	0.21561546864973102	97837.5822898556	DRB1	1.0
HC401	dosage.scale(gcounts)	0.00310873841915213	0.009670868916387791	0.32145388858329105	0.74786645097371	97839.091110254	DQB1	1.0
HC401	dosage.scale(gcounts)	0.0150116555331882	0.00952660403290081	1.57576146561192	0.11508078610496002	97836.72573499811	DQA1	1.0
HC401	dosage.scale(gcounts)	0.00251689998320296	0.00999726697169218	0.251758804714299	0.8012275009071501	97838.9863822036	DPB1	1.0
HC401	dosage.scale(gcounts)	-0.00447912957099364	0.00968202971113617	-0.46262299379662	0.643634624018775	97838.01577020189	DPA1	1.0
HC402	dosage.scale(gcounts)	0.0226978458649795	0.0153621044970464	1.47752190263669	0.13953579156586302	43762.3216338962	A	1.0
HC402	dosage.scale(gcounts)	0.020117346825137	0.0152223184694835	1.3215691726241798	0.186311654340845	43762.6433755635	B	1.0
HC402	dosage.scale(gcounts)	0.0103586371148846	0.0154796746872037	0.669176667094147	0.50338278847005	43763.703602117595	C	1.0
HC402	dosage.scale(gcounts)	0.005653278682013521	0.0160098512526995	0.35311250509340597	0.7240040982972521	43764.2393286546	DRB5	1.0
HC402	dosage.scale(gcounts)	-0.00857879727411638	0.0161946697349644	-0.529729683563395	0.5962993641799611	43762.291134160696	DRB4	1.0
HC402	dosage.scale(gcounts)	-0.0069802101141794295	0.015855517135211	-0.440238565204423	0.659764330826543	43764.1962593628	DRB3	1.0
HC402	dosage.scale(gcounts)	0.0007805526995976151	0.0157763824188454	0.0494760255472268	0.9605399426375172	43764.4989656307	DRB1	1.0
HC402	dosage.scale(gcounts)	0.0208857351307861	0.0154985687145954	1.34759122054397	0.177789895898422	43760.150015587205	DQB1	1.0
HC402	dosage.scale(gcounts)	-0.00788140821001663	0.0157680817078501	-0.49983303968376	0.6171926442351929	43760.947395792005	DQA1	1.0
HC402	dosage.scale(gcounts)	0.00584318532551379	0.0161579071815479	0.36163008364020294	0.71762848058846	43762.4424025989	DPB1	1.0
HC402	dosage.scale(gcounts)	-0.00951682994617512	0.0157343087570941	-0.6048457605030949	0.545281485073014	43763.5037026785	DPA1	1.0
HC404	dosage.scale(gcounts)	-0.018064232872583998	0.008836109108851999	-2.04436507630799	0.0409174947307516	114316.949080357	A	1.0
HC404	dosage.scale(gcounts)	0.00960917586562248	0.00856639876578419	1.12172876004831	0.261977784329417	114319.399111195	B	1.0
HC404	dosage.scale(gcounts)	0.00741736747197169	0.008593545437604341	0.86313239696321	0.38806467744764	114320.403757733	C	1.0
HC404	dosage.scale(gcounts)	-0.00641239027987265	0.0087945973202748	-0.7291283553244351	0.46592315108910504	114320.69904142	DRB5	1.0
HC404	dosage.scale(gcounts)	0.0175548474282321	0.00899841524199645	1.9508821226988997	0.0510710697466043	114317.012296725	DRB4	1.0
HC404	dosage.scale(gcounts)	0.0127449351284979	0.008789232954551071	1.4500622744216298	0.14704115408757001	114317.98315501	DRB3	1.0
HC404	dosage.scale(gcounts)	0.0239309688187175	0.008465822958193609	2.82677406991556	0.0047019488881668205	114313.35998004199	DRB1	1.0
HC404	dosage.scale(gcounts)	0.0142468269064341	0.00859375515657069	1.6578115907271498	0.0973555010911094	114315.654847856	DQB1	1.0
HC404	dosage.scale(gcounts)	0.0285468058104474	0.00850607781191129	3.35604804490179	0.000790648321344987	114309.65701945	DQA1	0.29217858851901624
HC404	dosage.scale(gcounts)	0.00947070668281071	0.00899214871171128	1.05321953477884	0.292240387354017	114319.10714668401	DPB1	1.0
HC404	dosage.scale(gcounts)	0.00891661281279788	0.00878898433216433	1.01452141405765	0.310334016635205	114319.964176061	DPA1	1.0
HC405	dosage.scale(gcounts)	-0.0299015940518921	0.0224275362440802	-1.3332536274368798	0.18244858598109598	22771.2573527347	A	1.0
HC405	dosage.scale(gcounts)	-0.00782204286658294	0.0220370492769005	-0.354949647218973	0.7226273138157171	22772.982105491697	B	1.0
HC405	dosage.scale(gcounts)	-0.00543883977365561	0.021913750868923	-0.248193009320404	0.8039850749259392	22772.7700850729	C	1.0
HC405	dosage.scale(gcounts)	0.016654624109986	0.0223863507962405	0.743963331119734	0.45689865935844803	22772.300483457402	DRB5	1.0
HC405	dosage.scale(gcounts)	-5.0210476252030395e-05	0.0225754359214095	-0.00222411989858469	0.9982254105346079	22773.1006946041	DRB4	1.0
HC405	dosage.scale(gcounts)	-0.0115836064225501	0.0220203013812808	-0.5260421382060301	0.598858929617436	22772.4733488608	DRB3	1.0
HC405	dosage.scale(gcounts)	-0.0226140574140858	0.0226355339251904	-0.9990512036881651	0.317769887550414	22772.0706778673	DRB1	1.0
HC405	dosage.scale(gcounts)	0.0007004079901904809	0.0220076629124336	0.0318256415039316	0.9746110980277221	22773.117665705697	DQB1	1.0
HC405	dosage.scale(gcounts)	-0.0251728825790416	0.0223073568228119	-1.1284565347203899	0.259127163381124	22771.665977679902	DQA1	1.0
HC405	dosage.scale(gcounts)	-0.00119081402530773	0.0226911854331973	-0.0524791456494628	0.958146911794433	22773.122421057004	DPB1	1.0
HC405	dosage.scale(gcounts)	0.0312030174122448	0.0222321787420076	1.40350695153808	0.16046572050282598	22770.1002718419	DPA1	1.0
HC406	dosage.scale(gcounts)	-0.000148130501837362	0.0186911171310918	-0.007925181828268209	0.9936766859707241	32736.8457892175	A	1.0
HC406	dosage.scale(gcounts)	0.0391283669039919	0.0175849098568239	2.22511046246893	0.0260738235615785	32732.013825357997	B	1.0
HC406	dosage.scale(gcounts)	0.0222645264494581	0.0181424746205865	1.2272044974611203	0.21974573947565998	32735.1945971057	C	1.0
HC406	dosage.scale(gcounts)	-0.00648101013817243	0.0189425993540099	-0.342139429602647	0.7322459654932121	32736.359654714102	DRB5	1.0
HC406	dosage.scale(gcounts)	0.009522499615533591	0.0193241227877496	0.492777846638933	0.622169565527879	32735.882146913398	DRB4	1.0
HC406	dosage.scale(gcounts)	0.0146205415332133	0.0188635164193603	0.775069780637915	0.43829842713195205	32735.2057906316	DRB3	1.0
HC406	dosage.scale(gcounts)	0.0320623533778166	0.0180113577308488	1.78011862608792	0.0750565489286941	32733.8642696709	DRB1	1.0
HC406	dosage.scale(gcounts)	0.0258808683906564	0.0181588862201422	1.42524536344904	0.15408628752803302	32732.627137804902	DQB1	1.0
HC406	dosage.scale(gcounts)	0.00549504718021351	0.018584393920455	0.295680731033438	0.7674739139623471	32734.8777668166	DQA1	1.0
HC406	dosage.scale(gcounts)	0.0512608299258148	0.0190468099942524	2.6913078852198	0.00711724773019015	32726.168339340402	DPB1	1.0
HC406	dosage.scale(gcounts)	0.0158601638448068	0.0189454115474336	0.8371506633729059	0.40250788552578204	32734.608986106003	DPA1	1.0
HC40	dosage.scale(gcounts)	-0.0308081720291901	0.0442438355779446	-0.696326880948537	0.486224142558382	8137.73344619215	A	1.0
HC40	dosage.scale(gcounts)	0.00101140061330228	0.0422427792141838	0.0239425679871623	0.98089841966038	8134.0585214524	B	1.0
HC40	dosage.scale(gcounts)	-0.0129469203769457	0.0434750341255851	-0.297801270024223	0.7658548451721581	8137.94879178981	C	1.0
HC40	dosage.scale(gcounts)	-0.049114648406932	0.0426221006369384	-1.15232819764793	0.249186234041221	8135.670482234251	DRB5	1.0
HC40	dosage.scale(gcounts)	0.0394553730770908	0.0443674577163033	0.8892863172232769	0.37384922316770597	8137.1475647672205	DRB4	1.0
HC40	dosage.scale(gcounts)	-0.00824988364467423	0.0433451752796704	-0.19032991772312802	0.849050611169904	8138.18287145013	DRB3	1.0
HC40	dosage.scale(gcounts)	-0.0245169758496049	0.0441433533096601	-0.555394504754121	0.5786248504901209	8136.80813642168	DRB1	1.0
HC40	dosage.scale(gcounts)	0.0048117949115306395	0.0423792453946232	0.113541306994134	0.909601416551856	8135.96333728524	DQB1	1.0
HC40	dosage.scale(gcounts)	0.0213760465569128	0.0421604345795355	0.507016750896792	0.612143065298044	8137.982287027459	DQA1	1.0
HC40	dosage.scale(gcounts)	0.0424034310502455	0.0428699265022454	0.9891183519529609	0.32260523963747806	8135.888919867959	DPB1	1.0
HC40	dosage.scale(gcounts)	0.05975659929045401	0.0445022985618451	1.34277556938795	0.17934465640315903	8133.9963296838405	DPA1	1.0
HC414	dosage.scale(gcounts)	-0.0249078470600204	0.0251351888956756	-0.99095523663662	0.321707438559971	20589.766781302602	A	1.0
HC414	dosage.scale(gcounts)	0.00437060310104934	0.0242706059190919	0.18007803825001803	0.85709130368851	20589.3841615076	B	1.0
HC414	dosage.scale(gcounts)	0.00745665569563691	0.0242740043032955	0.30718688200218397	0.7587011297886379	20590.3431102681	C	1.0
HC414	dosage.scale(gcounts)	-0.00521870844125995	0.0248716268491022	-0.20982577749828	0.833803653354322	20590.3673201035	DRB5	1.0
HC414	dosage.scale(gcounts)	-0.0388123766287575	0.025381843064055002	-1.5291394139822099	0.126229886254994	20588.554750285	DRB4	1.0
HC414	dosage.scale(gcounts)	-0.0160656659927346	0.0248386895333203	-0.6468000645196279	0.51776135061297	20590.1421389668	DRB3	1.0
HC414	dosage.scale(gcounts)	-0.0312343437040188	0.0257891341910135	-1.2111435565333102	0.225840390565295	20589.1484572173	DRB1	1.0
HC414	dosage.scale(gcounts)	0.00605515884076364	0.0244791663948701	0.24735968305001396	0.8046298730668291	20590.8210725207	DQB1	1.0
HC414	dosage.scale(gcounts)	-0.0188655924322942	0.0249875244958471	-0.75500045774561	0.45024870756655605	20589.9783718606	DQA1	1.0
HC414	dosage.scale(gcounts)	-0.00896423303867247	0.0255502118042933	-0.35084769971128704	0.725702609824132	20590.6488558077	DPB1	1.0
HC414	dosage.scale(gcounts)	0.0214564439675864	0.0249538755576753	0.8598441519833109	0.38987495737506	20589.2421424235	DPA1	1.0
HC417	dosage.scale(gcounts)	-0.0152984307507286	0.0416735790694783	-0.36710143674540296	0.7135433556346821	8670.99485052916	A	1.0
HC417	dosage.scale(gcounts)	0.0465596690374645	0.0379180626776126	1.2279021065323101	0.21948371865233604	8671.17913022388	B	1.0
HC417	dosage.scale(gcounts)	0.0181757716869984	0.0397878562003148	0.456817064872538	0.647802539018474	8672.47079608146	C	1.0
HC417	dosage.scale(gcounts)	0.00397350129383217	0.0415671525638343	0.09559233790984599	0.923844350794403	8671.940155951841	DRB5	1.0
HC417	dosage.scale(gcounts)	0.0344471607781771	0.0421231164033156	0.8177733206716321	0.41348663481742404	8671.45598880848	DRB4	1.0
HC417	dosage.scale(gcounts)	-0.0562532277618835	0.0414367952759562	-1.35756704608198	0.17460110552729802	8670.518924973001	DRB3	1.0
HC417	dosage.scale(gcounts)	0.0321622661648847	0.0388690633679487	0.827451535438993	0.407981180793733	8671.176817200141	DRB1	1.0
HC417	dosage.scale(gcounts)	0.078398366354698	0.0369222161430877	2.12333858972263	0.0337254891873393	8666.47339981182	DQB1	1.0
HC417	dosage.scale(gcounts)	0.018629339949031997	0.0403366715817153	0.46184623615491205	0.644191591354076	8671.282257457578	DQA1	1.0
HC417	dosage.scale(gcounts)	0.017122491440742	0.0410175923209507	0.4174426257583211	0.6763546820471011	8668.70878871619	DPB1	1.0
HC417	dosage.scale(gcounts)	0.035106717026096	0.0417032556972717	0.8418219738271608	0.399887610240829	8671.95310405451	DPA1	1.0
HC418	dosage.scale(gcounts)	0.0357874433393462	0.0138351469564013	2.58670496613611	0.00968985208562244	51080.8546000875	A	1.0
HC418	dosage.scale(gcounts)	-0.000804560509255625	0.0142526698209555	-0.0564498104118494	0.9549834772142459	51086.446203405896	B	1.0
HC418	dosage.scale(gcounts)	0.00472424945734587	0.0141621687277573	0.33358234520158697	0.738694742360225	51085.07264844231	C	1.0
HC418	dosage.scale(gcounts)	-0.0124911448381996	0.0144223595282406	-0.866095787845293	0.386437634911933	51086.4235849592	DRB5	1.0
HC418	dosage.scale(gcounts)	0.0019512261451102	0.0148003359831495	0.131836611502044	0.8951135274934721	51087.2210177433	DRB4	1.0
HC418	dosage.scale(gcounts)	0.0302635810407603	0.0144503672646345	2.09431224041113	0.0362321746575587	51083.0129804904	DRB3	1.0
HC418	dosage.scale(gcounts)	-0.00463488560298039	0.0143717947828932	-0.32249873262157297	0.747074897733598	51085.2067357758	DRB1	1.0
HC418	dosage.scale(gcounts)	0.00158117860594444	0.0144222223427609	0.109634879310961	0.9126989476942919	51086.207954835	DQB1	1.0
HC418	dosage.scale(gcounts)	-0.0121634150261379	0.0144529168228368	-0.8415889453482959	0.40001807919238297	51086.6420888408	DQA1	1.0
HC418	dosage.scale(gcounts)	-1.33916457090206e-05	0.0148056895012718	-0.0009044932157918279	0.9992783189261709	51087.14392212401	DPB1	1.0
HC418	dosage.scale(gcounts)	0.007225672308512309	0.0144494982694553	0.500063889677514	0.6170300914901611	51086.696778561905	DPA1	1.0
HC41	dosage.scale(gcounts)	-0.005934429633758871	0.00715310359536109	-0.829630041651773	0.406747986136413	157278.303641443	A	1.0
HC41	dosage.scale(gcounts)	0.00499305567659009	0.00706486439282382	0.706744729829749	0.47972512720493504	157278.025642394	B	1.0
HC41	dosage.scale(gcounts)	0.00343513491446763	0.00706419690777494	0.4862739472461311	0.6267729482559979	157278.340143314	C	1.0
HC41	dosage.scale(gcounts)	0.000906078633274701	0.00724187078202147	0.125116652940579	0.900431199752947	157278.68628608302	DRB5	1.0
HC41	dosage.scale(gcounts)	0.00252534780391009	0.007363151785399041	0.34297103706564896	0.731620249171497	157278.766697804	DRB4	1.0
HC41	dosage.scale(gcounts)	0.0014417844187116099	0.00719098802600631	0.200498792863703	0.8410905019848449	157279.083665716	DRB3	1.0
HC41	dosage.scale(gcounts)	-0.00128434388149464	0.0071600340026327	-0.17937678522509803	0.857641858449765	157278.405824855	DRB1	1.0
HC41	dosage.scale(gcounts)	-0.00540778968566081	0.0072257832746688904	-0.748401865942846	0.4542177973826911	157278.560637129	DQB1	1.0
HC41	dosage.scale(gcounts)	-0.0036159609275399603	0.007134591506305491	-0.5068210176215711	0.6122804078466999	157277.82623156198	DQA1	1.0
HC41	dosage.scale(gcounts)	-0.0059659585583068	0.00741184392097197	-0.8049223137883399	0.42086451102636097	157278.338740915	DPB1	1.0
HC41	dosage.scale(gcounts)	0.00208393835450362	0.00716913800948745	0.29068185767184196	0.771294648224377	157278.884684072	DPA1	1.0
HC421	dosage.scale(gcounts)	0.0172983954408539	0.043824384128264005	0.39472078809426003	0.6930489592862099	7615.70246423749	A	1.0
HC421	dosage.scale(gcounts)	-0.0517495464413754	0.0487858955450621	-1.06074810891963	0.28880439014758	7613.04568800381	B	1.0
HC421	dosage.scale(gcounts)	-0.0573988768094254	0.0479278807249086	-1.1976093234515701	0.23106914473281	7614.17247993933	C	1.0
HC421	dosage.scale(gcounts)	-0.0835279799085097	0.0432715445348188	-1.93032120314768	0.0535670514606753	7611.579410113321	DRB5	1.0
HC421	dosage.scale(gcounts)	0.0223415288732696	0.0464875276571021	0.480591892046046	0.630806579086724	7614.148188328991	DRB4	1.0
HC421	dosage.scale(gcounts)	0.0621677095808756	0.0447969035719624	1.3877680068000302	0.165207699889338	7612.54642095365	DRB3	1.0
HC421	dosage.scale(gcounts)	-0.0455695407657209	0.0470971111518762	-0.967565518376928	0.33326140511941305	7613.29806169083	DRB1	1.0
HC421	dosage.scale(gcounts)	-0.0548941366313422	0.0483691626163715	-1.13489946201306	0.25641744537620803	7614.0302809858995	DQB1	1.0
HC421	dosage.scale(gcounts)	-0.032454421723372	0.0457847749004262	-0.7088474671755992	0.478419137835764	7615.338026992779	DQA1	1.0
HC421	dosage.scale(gcounts)	0.007682146507873491	0.0466426523120478	0.164702179809127	0.869178401175323	7614.557747319259	DPB1	1.0
HC421	dosage.scale(gcounts)	-0.00241753099326462	0.0448078350874537	-0.0539533094724661	0.9569723636649109	7615.89194027167	DPA1	1.0
HC423	dosage.scale(gcounts)	0.0155548803599973	0.0195131928917799	0.7971468557844229	0.425365746483989	29289.1784658023	A	1.0
HC423	dosage.scale(gcounts)	0.0189186393636158	0.019140574764822	0.9884049771789419	0.32295435092413	29288.242566329704	B	1.0
HC423	dosage.scale(gcounts)	0.00936354332742273	0.0195406952014637	0.479181688823505	0.631809379742479	29289.5709766748	C	1.0
HC423	dosage.scale(gcounts)	-0.008488279347426209	0.0199708772233186	-0.425032874245255	0.670812710117521	29289.5772879721	DRB5	1.0
HC423	dosage.scale(gcounts)	0.0017668662078999802	0.0205676645712806	0.0859050477888052	0.9315418987922329	29286.9978779297	DRB4	1.0
HC423	dosage.scale(gcounts)	0.0085460035336059	0.0199395187067552	0.42859627954363005	0.6682170535288671	29287.4194577654	DRB3	1.0
HC423	dosage.scale(gcounts)	0.00738937846886609	0.0197469138771218	0.37420421818050303	0.708252385953809	29287.898821298702	DRB1	1.0
HC423	dosage.scale(gcounts)	0.008147308556168341	0.0197041731671294	0.41348137204557894	0.679253967582159	29289.6009671874	DQB1	1.0
